AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0180BAA01315,bthmtpw,,,Ralph Allen School Grounds,en,,,,,,,,,W-Bound,en,W,E0034992,Claverton Down,Bath,,,,,,0,U,377205,162796,-2.32882,51.36376,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01316,bthmtwa,,,Sainsburys,en,,,,,,,,,NE-Bound,en,NE,E0035029,Kingsmead,Bath,,,,,,0,U,374264,164751,-2.3712,51.38122,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01317,bthmtwd,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bk,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375116,164378,-2.35893,51.3779,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01318,bthmtwg,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bl,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375092,164381,-2.35928,51.37793,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01319,bthmtwj,,,Bus Station,en,,,,,Dorchester Street,en,,,Bay 1,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375074,164376,-2.35954,51.37788,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01320,bthmtwm,,,Bus Station,en,,,,,Dorchester Street,en,,,Bay 2,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375077,164376,-2.35949,51.37788,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01321,bthmtwp,,,Bus Station,en,,,,,Dorchester Street,en,,,Bay 3,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375080,164375,-2.35945,51.37787,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01322,bthmtwt,,,Bus Station,en,,,,,,,,,Bay 4,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375082,164375,-2.35942,51.37787,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01323,bthmwad,,,Bus Station,en,,,,,,,,,Bay 5,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375085,164375,-2.35938,51.37787,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01324,bthmwag,,,Bus Station,en,,,,,,,,,Bay 6,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375088,164374,-2.35933,51.37786,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01325,bthmwaj,,,Bus Station,en,,,,,,,,,Bay 7,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375091,164373,-2.35929,51.37786,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01326,bthmwam,,,Bus Station,en,,,,,,,,,Bay 8,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375094,164373,-2.35925,51.37786,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01327,bthmwap,,,Bus Station,en,,,,,,,,,Bay 9,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375097,164372,-2.35921,51.37785,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01328,bthmwat,,,Bus Station,en,,,,,,,,,Bay 10,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375100,164372,-2.35916,51.37785,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01329,bthmwaw,,,Bus Station,en,,,,,,,,,Bay 11,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375103,164371,-2.35912,51.37784,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01330,bthmwda,,,Bus Station,en,,,,,,,,,Bay 12,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375106,164371,-2.35908,51.37784,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01331,bthmwdg,,,Bus Station,en,,,,,,,,,Bay 13,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375109,164370,-2.35903,51.37783,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01332,bthmwdj,,,Bus Station,en,,,,,,,,,Bay 14,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375112,164370,-2.35899,51.37783,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01333,bthmwdm,,,Bus Station,en,,,,,,,,,Bay 15,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375115,164369,-2.35895,51.37782,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01334,bthmwdp,,,Bus Station,en,,,,,,,,,Bay 16,en,,N0078123,Bath City Centre,Bath,,,,,,0,U,375118,164369,-2.3589,51.37782,BCS,MKD,,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01335,bthmwdt,,,Mount Road,en,,,,,The Hollow,en,,,SW-Bound,en,SW,E0035155,Whiteway,Bath,,,,,,0,U,372495,163827,-2.39653,51.37283,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01336,bthmwdw,,,Kelston View,en,,,,,The Hollow,en,,,NE-Bound,en,NE,E0035155,Whiteway,Bath,,,,,,0,U,372565,163953,-2.39554,51.37396,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01337,bthmwga,,,Oak Street,en,,,,,Lower Bristol Road,en,,,E-Bound,en,E,E0035029,Kingsmead,Bath,,,,,,0,U,374658,164446,-2.36552,51.37849,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01338,bthmwgd,,,Oak Street,en,,,,,Lower Bristol Road,en,,,NW-Bound,en,NW,E0035068,Oldfield Park,Bath,,,,,,0,U,374639,164437,-2.36579,51.37841,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01342,bthmwgt,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bm,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,375089,164396,-2.35932,51.37806,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01343,bthmwgw,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bn,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,375104,164393,-2.35911,51.37804,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01344,bthmwja,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bp,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,375117,164391,-2.35892,51.37802,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01346,bthmwjg,,,Manvers Street,en,,,,,Manvers Street,en,,,Bf,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375243,164475,-2.35711,51.37878,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAA01347,bthmwjm,,,Manvers Street,en,,,,,Manvers Street,en,,,Bg,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375240,164429,-2.35715,51.37837,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAA01348,bthmwjp,,,Quarry Road,en,,,,,Bathwick Hill,en,,,E-Bound,en,E,N0060721,University of Bath,Bath,,,,,,0,U,376756,164436,-2.33537,51.37849,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01349,bthmwjt,,,Sainsbury's,en,,,,,Frome Road,en,,,NW-Bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,374218,162050,-2.37167,51.35693,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAA01355,bthmwmt,,,Western Riverside,en,,,,,,,,,SE-Bound,en,SE,E0035068,Oldfield Park,Bath,,,,,,0,U,374127,164795,-2.37317,51.38161,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAA01356,bthmwmw,,,University of Bath,en,,,,,,,,,B,en,SE,N0060721,University of Bath,Bath,,,,,,0,U,377452,164476,-2.32538,51.37888,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAA01357,bthmwpa,,,University of Bath,en,,,,,,,,,C,en,S,N0060721,University of Bath,Bath,,,,,,0,U,377478,164468,-2.325,51.37881,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC01277,bthmtpg,,,St James's Parade,en,,,,,St James's Parade,en,,,Wy,en,SE,N0078123,Bath City Centre,Bath,,,,,,0,U,374902,164634,-2.36203,51.38019,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC01278,bthmtpj,,,Bus Station,en,,,,,,,,,,,,N0078123,Bath City Centre,Bath,,,,,,0,U,375056,164349,-2.35979,51.37764,BCS,MKD,,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC01279,bthmtpm,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bq,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,375202,164382,-2.3577,51.37794,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC01280,bthmtpt,,,Recycling Centre,en,,,,,A367,en,,,NE-Bound,en,NE,E0035066,Odd Down,Bath,,,,,,0,U,372864,161294,-2.39104,51.35007,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC23422,bthmjdw,,,King Edward's School,en,,,,,North Road,en,,,SE-Bound,en,,E0034971,Bathwick,Bath,,,,,,0,U,376207,165289,-2.34332,51.38614,BCT,HAR,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC23435,bthmjgm,,,Windsor Villas,en,,,,,Upper Bristol Road,en,,,NE-Bound,en,NE,E0035043,Lower Weston,Bath,,,,,,0,U,373437,165112,-2.3831,51.38443,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC23439,bthmjgt,,,Entry Hill top,en,,,,,Entry Hill,en,,,N-Bound,en,N,N0060724,Fox Hill,Bath,,,,,,0,U,374762,162254,-2.36387,51.35879,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC23440,bthmjgw,,,Burleigh Gardens,en,,,,,South Lea Road,en,,,W-Bound,en,W,N0060729,Newbridge,Bath,,,,,,0,U,372453,165865,-2.3973,51.39115,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC23452,bthmjpj,,,St Marks School,en,,,,,Spring Lane,en,,,NW-Bound,en,,E0035036,Larkhall,Bath,,,,,,0,U,375805,166731,-2.34919,51.39909,BCT,HAR,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23453,bthmjpm,,,St Marks School,en,,,,,Spring Lane,en,,,SE-Bound,en,,E0035036,Larkhall,Bath,,,,,,0,U,375803,166745,-2.34922,51.39921,BCT,HAR,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23454,bthmjpt,,,North Parade,en,,,,,North Parade,en,,,Cd,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375298,164694,-2.35634,51.38075,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23460,bthmjtm,,,The Beeches,en,,,,,Wellsway,en,,,NE-Bound,en,NE,E0035066,Odd Down,Bath,,,,,,0,U,373852,162169,-2.37693,51.35798,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23461,bthmjtp,,,The Beeches,en,,,,,Wellsway,en,,,SW-Bound,en,SW,E0035066,Odd Down,Bath,,,,,,0,U,373859,162159,-2.37683,51.35789,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23463,bthmjtw,,,Windsor Bridge Road,en,,,,,Windsor Bridge Road,en,,,N-Bound,en,N,E0035004,East Twerton,Bath,,,,,,0,U,373569,164963,-2.38119,51.38309,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23466,bthmjwd,,,Royal Crescent,en,,,,,Brock Street,en,,,W-Bound,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,374575,165323,-2.36677,51.38637,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23467,bthmjwg,,,Cameley Green,en,,,,,Shaws Way,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,371773,164489,-2.40696,51.37874,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23468,bthmjwj,,,Garrick Road,en,,,,,Sheridan Road,en,,,N-Bound,en,N,E0035130,Twerton,Bath,,,,,,0,U,371764,164204,-2.40707,51.37618,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23469,bthmjwm,,,Sheridan Road,en,,,,,Poolemead Road,en,,,N-Bound,en,N,E0035130,Twerton,Bath,,,,,,0,U,371912,164063,-2.40493,51.37492,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23470,bthmjwp,,,Outside 23,en,,,,,Kelston View,en,,,E-Bound,en,E,E0035155,Whiteway,Bath,,,,,,0,U,372362,164195,-2.39847,51.37613,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23471,bthmjwt,,,Highland Road,en,,,,,Shophouse Road,en,,,NW-Bound,en,NW,E0035130,Twerton,Bath,,,,,,0,U,372852,164440,-2.39145,51.37836,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23472,bthmpad,,,Teddington Close,en,,,,,Southdown Road,en,,,SW-Bound,en,SW,E0035130,Twerton,Bath,,,,,,0,U,373049,163878,-2.38858,51.37331,BCT,MKD,OTH,,,,1,2013-03-11T16:46:18,2013-03-11T16:46:18,,new,act
0180BAC23481,bthmpaw,,,St Gregory's School,en,,,,,Combe Hill Lane,en,,,S-Bound,en,,E0035066,Odd Down,Bath,,,,,,0,U,373505,161714,-2.38187,51.35387,BCT,HAR,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30005,bthjtdp,,,Laura Place,en,,,,,Great Pulteney Street,en,,,NE-Bound,en,NE,E0034971,Bathwick,Bath,,,,,,0,U,375339,165048,-2.35578,51.38394,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30007,bthjtmw,,,Holburne Museum,en,,,,,Great Pulteney Street,en,,,E-Bound,en,E,E0034971,Bathwick,Bath,,,,,,0,U,375589,165203,-2.35219,51.38534,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30008,bthjwat,,,Forester Road,en,,,,,Beckford Road,en,,,NE-Bound,en,NE,E0034971,Bathwick,Bath,,,,,,0,U,375717,165404,-2.35037,51.38715,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30009,bthjwmw,,,North Road,en,,,,,Warminster Road,en,,,NE-Bound,en,NE,E0034971,Bathwick,Bath,,,,,,0,U,376003,165453,-2.34626,51.38761,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30011,bthmagt,,,Minster Way,en,,,,,Warminster Road,en,,,NE-Bound,en,NE,E0034971,Bathwick,Bath,,,,,,0,U,376241,165615,-2.34285,51.38907,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30025,bthmagw,,,Minster Way,en,,,,,Warminster Road,en,,,SW-Bound,en,SW,E0034971,Bathwick,Bath,,,,,,0,U,376247,165600,-2.34276,51.38894,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30027,bthjwjp,,,North Road,en,,,,,Beckford Road,en,,,W-Bound,en,W,E0034971,Bathwick,Bath,,,,,,0,U,375900,165428,-2.34774,51.38738,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30029,bthjwaj,,,Forester Road,en,,,,,Beckford Road,en,,,SW-Bound,en,SW,E0034971,Bathwick,Bath,,,,,,0,U,375692,165371,-2.35072,51.38686,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30031,bthjtpa,,,Holburne Museum,en,,,,,Great Pulteney Street,en,,,W-Bound,en,W,E0034971,Bathwick,Bath,,,,,,0,U,375598,165191,-2.35206,51.38523,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30032,bthjtdw,,,Laura Place,en,,,,,Great Pulteney Street,en,,,SW-Bound,en,SW,E0034971,Bathwick,Bath,,,,,,0,U,375349,165036,-2.35563,51.38383,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30035,bthmdgm,,,University of Bath,en,,,,,,,,,E-Bound,en,E,N0060721,University of Bath,Bath,,,,,,0,U,377466,164499,-2.32518,51.37909,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30037,bthmdjm,,,The Avenue,en,,,,,Norwood Avenue,en,,,S-Bound,en,S,N0060721,University of Bath,Bath,,,,,,0,U,377518,164163,-2.32441,51.37607,BCT,CUS,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30038,bthmdjd,,,The Avenue,en,,,,,Norwood Avenue,en,,,NE-Bound,en,NE,N0060721,University of Bath,Bath,,,,,,0,U,377496,164146,-2.32472,51.37592,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30039,bthmdam,,,Oakley,en,,,,,Oakley,en,,,NW-Bound,en,NW,E0034992,Claverton Down,Bath,,,,,,0,U,377192,163980,-2.32908,51.37441,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30040,bthmdat,,,Oakley,en,,,,,Claverton Down Road,en,,,SE-Bound,en,SE,E0034992,Claverton Down,Bath,,,,,,0,U,377253,163961,-2.3282,51.37424,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30041,bthmawa,,,Bathwick Hill,en,,,,,Bathwick Hill,en,,,NW-Bound,en,NW,E0034971,Bathwick,Bath,,,,,,0,U,376980,164250,-2.33214,51.37683,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30042,bthmawj,,,Bathwick Hill,en,,,,,Bathwick Hill,en,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,377022,164225,-2.33154,51.37661,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30043,bthmapw,,,Woodland Place,en,,,,,Bathwick Hill,en,,,W-Bound,en,W,E0034971,Bathwick,Bath,,,,,,0,U,376818,164326,-2.33447,51.37751,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30044,bthmatd,,,Woodland Place,en,,,,,Bathwick Hill,en,,,E-Bound,en,E,E0034971,Bathwick,Bath,,,,,,0,U,376861,164318,-2.33386,51.37744,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30045,bthmapm,,,Smallcombe House,en,,,,,Bathwick Hill,en,,,E-Bound,en,E,E0034971,Bathwick,Bath,,,,,,0,U,376602,164367,-2.33758,51.37787,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30046,bthmapj,,,Smallcombe House,en,,,,,Bathwick Hill,en,,,W-Bound,en,W,E0034971,Bathwick,Bath,,,,,,0,U,376574,164359,-2.33798,51.37779,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30047,bthmamg,,,Youth Hostel,en,,,,,Bathwick Hill,en,,,NW-Bound,en,NW,E0034971,Bathwick,Bath,,,,,,0,U,376405,164457,-2.34042,51.37867,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30048,bthmamp,,,Youth Hostel,en,,,,,Bathwick Hill,en,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,376433,164448,-2.34001,51.37859,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30049,bthmagj,,,White Lodge,en,,,,,Bathwick Hill,en,,,NW-Bound,en,NW,E0034971,Bathwick,Bath,,,,,,0,U,376176,164597,-2.34372,51.37992,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30050,bthmagp,,,White Lodge,en,,,,,Bathwick Hill,en,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,376246,164579,-2.34271,51.37976,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30051,bthjwta,,,Cleveland Walk,en,,,,,Bathwick Hill,en,,,N-Bound,en,N,E0034971,Bathwick,Bath,,,,,,0,U,376039,164705,-2.34569,51.38088,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30052,bthjwtd,,,Cleveland Walk,en,,,,,,,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,376054,164720,-2.34548,51.38102,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30053,bthjwja,,,Sydney Buildings,en,,,,,Bathwick Hill,en,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,375867,164907,-2.34818,51.38269,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30054,bthjwaw,,,Bathwick Terrace,en,,,,,Bathwick Hill,en,,,NW-Bound,en,NW,E0034971,Bathwick,Bath,,,,,,0,U,375721,164972,-2.35028,51.38327,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30055,bthjtwj,,,St Marys Church,en,,,,,Bathwick Hill,en,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,375676,165046,-2.35093,51.38393,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30056,bthjtjw,,,Edward Street,en,,,,,Edward Street,en,,,N-Bound,en,N,E0034971,Bathwick,Bath,,,,,,0,U,375536,165122,-2.35295,51.38461,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30057,bthjtmd,,,Edward Street,en,,,,,Edward Street,en,,,S-Bound,en,S,E0034971,Bathwick,Bath,,,,,,0,U,375544,165131,-2.35284,51.38469,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30058,bthmatj,,,Copseland,en,,,,,Widcombe Hill,en,,,W-Bound,en,W,E0035160,Widcombe,Bath,,,,,,0,U,376886,164036,-2.33348,51.3749,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC30059,bthmamd,,,Macaulay Buildings,en,,,,,Widcombe Hill,en,,,E-Bound,en,E,E0035160,Widcombe,Bath,,,,,,0,U,376377,163907,-2.34078,51.37372,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30060,bthmama,,,Macaulay Buildings,en,,,,,Widcombe Hill,en,,,W-Bound,en,W,E0035160,Widcombe,Bath,,,,,,0,U,376398,163894,-2.34048,51.3736,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30061,bthjwdt,,,The Tyning,en,,,,,Widcombe Hill,en,,,E-Bound,en,E,E0035160,Widcombe,Bath,,,,,,0,U,375793,164076,-2.34918,51.37522,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30062,bthjwdp,,,The Tyning,en,,,,,Widcombe Hill,en,,,NW-Bound,en,NW,E0035160,Widcombe,Bath,,,,,,0,U,375748,164085,-2.34983,51.37529,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30063,bthmada,,,Widcombe Hall,en,,,,,,,,,E-Bound,en,E,E0035160,Widcombe,Bath,,,,,,0,U,376085,164005,-2.34498,51.37459,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30064,bthjwtw,,,Widcombe Hall,en,,,,,Widcombe Hill,en,,,W-Bound,en,W,E0035160,Widcombe,Bath,,,,,,0,U,376084,163995,-2.345,51.3745,BCT,CUS,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30065,bthjtgj,,,Widcombe Parade,en,,,,,Claverton Street,en,,,W-Bound,en,W,E0035160,Widcombe,Bath,,,,,,0,U,375377,164224,-2.35517,51.37653,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30067,bthjtwa,,,Pulteney Gardens,en,,,,,Pulteney Road,en,,,S-Bound,en,S,E0035160,Widcombe,Bath,,,,,,0,U,375662,164560,-2.3511,51.37956,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30068,bthjtpm,,,Pulteney Gardens,en,,,,,Pulteney Road,en,,,N-Bound,en,N,E0035160,Widcombe,Bath,,,,,,0,U,375644,164613,-2.35136,51.38004,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
